date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2004-12-12,-3.3,-4.2,-2.3,0.0,0.0,81.0,5.8,18.7,1031.4,0
2004-12-13,-2.2,-4.1,2.5,0.0,0.0,89.0,4.0,11.9,1032.2,342
2004-12-14,-2.6,-4.7,1.5,0.0,0.0,37.0,3.6,9.4,1032.0,234
2004-12-15,-3.6,-5.5,0.0,0.0,0.0,43.0,4.0,10.1,1029.1,348
2004-12-16,-2.4,-7.5,3.1,0.0,0.0,69.0,4.7,14.0,1019.5,438
2004-12-17,5.3,-0.4,8.2,4.3,0.0,224.0,16.6,78.8,1003.6,210
2004-12-18,1.5,0.2,5.3,1.5,0.0,252.0,24.8,82.8,1008.5,60
2004-12-19,-0.2,-5.7,1.9,11.3,0.0,88.0,6.5,34.2,1006.8,0
2004-12-20,-6.4,-10.4,-2.4,0.0,140.0,63.0,5.4,22.3,1022.5,468
2004-12-21,-4.9,-10.1,1.0,0.0,140.0,180.0,4.3,11.9,1025.9,270
2004-12-22,-3.1,-5.2,0.3,0.0,140.0,237.0,11.2,36.7,1025.3,342
2004-12-23,4.6,0.3,6.7,0.5,100.0,248.0,26.6,63.0,1015.5,12
2004-12-24,7.5,5.7,9.0,0.0,0.0,247.0,27.7,76.7,1011.2,0
2004-12-25,5.2,1.4,10.2,0.0,0.0,208.0,9.4,35.6,1000.6,402
2004-12-26,1.5,0.5,2.9,4.8,0.0,306.0,8.3,21.6,1000.4,0
2004-12-27,0.2,-0.2,0.7,2.4,0.0,282.0,10.1,23.4,1012.9,0
2004-12-28,0.6,-0.2,1.7,3.0,20.0,225.0,7.6,35.3,1012.1,0
2004-12-29,0.2,-0.8,1.1,1.6,40.0,256.0,11.9,34.6,1025.0,12
2004-12-30,-0.3,-3.1,2.7,0.0,50.0,240.0,6.8,19.4,1035.1,438
2004-12-31,1.4,-3.3,5.6,1.0,40.0,233.0,10.8,29.2,1029.9,108
2005-01-01,5.0,3.1,7.1,0.4,0.0,244.0,14.0,44.6,1026.6,48
2005-01-02,4.9,0.6,8.2,1.9,0.0,255.0,21.6,65.5,1023.4,18
2005-01-03,2.5,0.9,3.8,0.0,0.0,252.0,23.4,55.8,1033.4,0
2005-01-04,4.2,-0.7,6.7,0.0,0.0,249.0,18.0,51.5,1031.5,216
2005-01-05,4.8,-1.1,8.2,3.0,0.0,246.0,13.7,48.2,1029.6,318
2005-01-06,6.4,3.9,8.1,2.7,0.0,258.0,19.8,64.1,1031.0,24
2005-01-07,5.7,3.0,10.7,0.0,0.0,229.0,8.6,24.8,1033.6,474
2005-01-08,8.4,1.3,16.1,1.0,0.0,214.0,14.4,50.0,1024.8,498
2005-01-09,7.8,6.0,9.6,0.0,0.0,243.0,13.3,39.2,1029.3,12
2005-01-10,7.4,3.8,14.2,0.0,0.0,200.0,7.6,21.2,1028.5,504
2005-01-11,5.7,2.5,11.0,0.0,0.0,224.0,8.6,33.8,1030.1,414
2005-01-12,6.2,1.8,11.2,3.7,0.0,220.0,9.0,26.6,1026.9,264
2005-01-13,4.3,1.7,6.3,0.0,0.0,265.0,12.6,49.3,1028.6,180
2005-01-14,0.6,-3.2,4.2,0.0,0.0,275.0,8.3,27.4,1032.3,138
2005-01-15,-1.1,-4.0,3.5,0.0,0.0,100.0,8.3,31.3,1031.6,480
2005-01-16,-2.0,-6.2,4.8,0.0,0.0,118.0,5.0,14.0,1030.0,510
2005-01-17,-1.1,-6.3,7.1,0.0,0.0,261.0,4.0,12.6,1025.6,510
2005-01-18,2.6,-0.7,6.7,1.9,0.0,188.0,10.4,57.6,1006.9,12
2005-01-19,1.2,0.1,3.1,0.0,0.0,252.0,17.6,46.4,1013.8,120
2005-01-20,4.9,0.6,7.4,8.9,0.0,243.0,32.8,89.6,1010.3,0
2005-01-21,3.4,0.6,8.0,3.3,0.0,268.0,29.2,92.9,1007.0,84
2005-01-22,0.3,-0.4,1.7,0.9,10.0,262.0,19.1,50.8,1016.0,12
2005-01-23,-1.1,-2.5,1.6,1.9,20.0,254.0,10.1,31.3,1018.3,144
2005-01-24,-2.9,-4.4,-1.6,2.8,40.0,288.0,14.4,44.6,1013.9,36
2005-01-25,-5.0,-6.6,-3.9,2.4,110.0,349.0,9.7,23.8,1017.5,0
2005-01-26,-6.6,-8.6,-4.1,3.2,150.0,4.0,11.2,33.1,1019.7,12
2005-01-27,-8.7,-10.3,-6.8,0.3,180.0,294.0,9.0,22.7,1019.7,72
2005-01-28,-9.2,-11.2,-5.6,0.1,180.0,243.0,6.8,18.0,1016.8,216
2005-01-29,-9.3,-11.7,-6.6,0.0,150.0,53.0,7.2,20.2,1024.3,180
2005-01-30,-7.1,-9.4,-3.1,0.1,150.0,274.0,5.8,18.4,1032.2,492
2005-01-31,-1.7,-6.3,2.0,5.9,120.0,247.0,19.4,58.3,1026.3,0
2005-02-01,-0.3,-1.4,1.2,1.1,250.0,280.0,15.1,47.9,1022.1,84
2005-02-02,-0.5,-1.7,1.2,11.0,220.0,258.0,18.4,48.2,1027.2,0
2005-02-03,1.1,0.5,1.8,2.8,380.0,271.0,13.0,37.4,1029.8,0
2005-02-04,-0.4,-5.5,2.1,0.0,280.0,58.0,9.4,27.4,1033.0,288
2005-02-05,-5.0,-9.5,0.2,0.0,270.0,92.0,9.0,25.6,1028.7,468
2005-02-06,-6.4,-10.9,-0.8,0.0,250.0,63.0,5.4,15.1,1029.1,84
2005-02-07,-6.3,-10.7,0.0,0.0,210.0,66.0,5.8,16.9,1029.7,540
2005-02-08,-2.0,-10.2,8.4,0.0,190.0,153.0,4.3,15.5,1031.6,486
2005-02-09,1.7,-4.2,8.3,0.0,170.0,159.0,5.4,16.6,1033.2,306
2005-02-10,3.1,-1.4,7.6,5.9,150.0,232.0,15.5,55.8,1031.9,234
2005-02-11,4.2,2.9,5.7,7.1,100.0,248.0,22.3,55.4,1025.1,0
2005-02-12,7.7,1.9,10.8,7.6,0.0,244.0,31.0,107.6,1008.6,0
2005-02-13,1.9,-0.5,3.8,1.5,0.0,259.0,25.2,67.3,999.3,144
2005-02-14,-0.8,-1.9,1.4,2.5,30.0,258.0,17.6,46.4,1003.2,108
2005-02-15,-2.3,-3.8,-0.6,3.1,60.0,299.0,12.6,34.9,1007.5,282
2005-02-16,-3.1,-3.6,-2.6,11.5,110.0,323.0,10.1,31.7,1015.9,0
2005-02-17,-2.7,-4.0,-1.3,0.1,200.0,296.0,7.2,15.8,1023.0,0
2005-02-18,-2.4,-3.2,-1.2,0.0,160.0,337.0,5.4,20.2,1021.7,0
2005-02-19,-1.8,-4.3,1.2,2.2,130.0,243.0,11.2,27.4,1011.7,156
2005-02-20,-1.3,-3.5,0.7,0.6,150.0,286.0,7.6,19.8,1008.5,0
2005-02-21,-2.6,-3.5,-1.6,7.1,130.0,56.0,10.4,32.0,1005.7,0
2005-02-22,-2.7,-4.7,-0.7,1.8,180.0,318.0,8.6,24.8,1004.1,12
2005-02-23,-3.9,-7.4,0.6,0.0,190.0,259.0,5.8,23.4,1009.6,312
2005-02-24,-4.8,-8.3,-0.1,0.0,170.0,85.0,7.2,26.6,1014.2,408
2005-02-25,-5.1,-10.2,-0.1,0.0,160.0,3.0,5.0,15.5,1016.0,156
2005-02-26,-3.5,-5.0,-2.7,0.5,150.0,32.0,6.1,16.6,1013.3,0
2005-02-27,-6.2,-10.3,-4.3,3.9,160.0,336.0,13.7,39.2,1013.5,0
2005-02-28,-10.1,-14.3,-5.0,0.0,250.0,325.0,5.8,20.2,1022.4,552
2005-03-01,-10.2,-16.0,-4.5,0.0,180.0,80.0,6.1,24.8,1015.3,564
2005-03-02,-6.2,-13.4,1.6,0.0,170.0,116.0,4.3,14.8,1009.7,618
2005-03-03,-3.0,-9.8,2.5,0.0,140.0,103.0,7.6,23.0,1008.9,492
2005-03-04,-3.9,-8.4,0.7,0.1,140.0,316.0,6.8,21.2,1011.6,594
2005-03-05,-2.2,-5.1,0.7,1.1,130.0,8.0,5.4,19.1,1006.2,42
2005-03-06,-4.7,-7.6,-2.4,0.0,150.0,348.0,9.4,24.5,1016.1,270
2005-03-07,-5.1,-8.0,-2.1,1.1,140.0,257.0,16.2,45.4,1022.6,270
2005-03-08,-0.9,-4.2,1.3,2.1,170.0,250.0,21.2,52.6,1022.4,0
2005-03-09,0.8,0.3,1.6,4.8,200.0,270.0,18.0,49.0,1025.2,0
2005-03-10,-1.4,-4.1,0.9,0.0,230.0,12.0,8.3,33.1,1028.7,90
2005-03-11,0.0,-6.9,4.8,0.0,230.0,242.0,19.1,63.4,1015.9,366
2005-03-12,1.9,-1.3,4.5,2.5,150.0,252.0,31.3,78.1,1005.0,0
2005-03-13,0.9,-2.9,4.9,0.3,180.0,247.0,15.8,44.6,1014.1,510
2005-03-14,2.1,-4.6,8.1,0.5,120.0,246.0,5.8,22.3,1017.2,594
2005-03-15,7.3,2.6,12.0,0.0,90.0,230.0,11.2,37.8,1024.1,480
2005-03-16,11.2,5.4,17.9,0.0,40.0,227.0,10.8,25.9,1028.2,708
2005-03-17,13.3,7.7,18.8,0.0,0.0,231.0,20.2,63.0,1027.6,534
2005-03-18,14.5,10.1,19.6,0.0,0.0,255.0,16.6,47.2,1026.7,594
2005-03-19,10.5,5.6,12.8,1.1,0.0,290.0,13.0,38.9,1023.1,0
2005-03-20,5.0,1.3,6.8,0.0,0.0,77.0,9.0,26.3,1022.5,6
2005-03-21,5.3,0.1,11.6,0.0,0.0,82.0,9.7,24.5,1018.8,678
2005-03-22,7.5,0.1,14.4,0.7,0.0,84.0,8.3,21.6,1015.9,660
2005-03-23,11.5,8.1,15.0,1.0,0.0,274.0,9.0,24.8,1019.3,36
2005-03-24,10.3,6.3,16.2,0.8,0.0,54.0,6.5,20.2,1017.8,336
2005-03-25,9.3,5.2,12.1,3.7,0.0,256.0,8.3,26.6,1017.4,36
2005-03-26,8.6,4.1,13.2,0.0,0.0,77.0,7.9,28.8,1010.5,288
2005-03-27,9.3,7.7,11.6,0.0,0.0,302.0,5.0,18.7,1007.3,48
2005-03-28,10.5,8.5,14.1,5.4,0.0,248.0,9.0,38.5,1012.4,18
2005-03-29,11.8,8.4,16.3,0.5,0.0,137.0,6.8,23.0,1013.1,246
2005-03-30,9.2,8.6,10.4,22.1,0.0,175.0,4.0,14.0,1015.4,0
2005-03-31,9.1,5.3,13.8,0.0,0.0,74.0,9.4,27.4,1021.3,504
2005-04-01,6.8,1.8,12.3,0.0,0.0,80.0,13.0,36.4,1026.5,738
2005-04-02,8.6,0.9,16.2,0.0,0.0,87.0,11.2,34.2,1023.8,750
2005-04-03,10.6,1.6,18.8,0.0,0.0,124.0,6.8,26.3,1023.9,714
2005-04-04,11.7,4.5,19.2,0.0,0.0,160.0,6.5,22.3,1024.2,732
2005-04-05,12.3,7.1,18.1,0.0,0.0,246.0,13.0,49.7,1024.8,576
2005-04-06,14.0,8.3,19.1,0.0,0.0,260.0,7.6,32.0,1020.5,564
2005-04-07,13.5,10.4,16.5,0.0,0.0,233.0,11.2,42.1,1009.2,108
2005-04-08,7.8,3.7,10.4,8.4,0.0,261.0,9.4,37.1,1004.9,0
2005-04-09,3.9,2.7,5.8,13.4,0.0,308.0,10.1,36.4,1012.0,0
2005-04-10,4.1,0.1,6.7,0.0,0.0,309.0,6.8,22.7,1025.2,144
2005-04-11,7.1,2.8,11.2,0.0,0.0,79.0,11.9,44.3,1025.5,378
2005-04-12,9.8,5.3,14.4,0.2,0.0,71.0,11.9,52.2,1017.8,438
2005-04-13,10.6,7.1,14.1,0.0,0.0,306.0,6.1,18.0,1012.2,156
2005-04-14,12.0,5.5,18.8,0.0,0.0,125.0,7.6,28.1,1007.5,636
2005-04-15,15.2,9.8,20.8,0.0,0.0,75.0,8.6,26.6,1002.9,678
2005-04-16,14.0,7.9,19.1,0.0,0.0,96.0,11.9,43.9,996.3,408
2005-04-17,9.7,5.6,14.9,4.4,0.0,293.0,14.4,45.0,997.1,630
2005-04-18,7.6,6.3,8.4,14.8,0.0,249.0,13.3,40.3,1002.2,0
2005-04-19,7.9,6.4,8.7,24.6,0.0,254.0,11.2,33.8,1004.0,0
2005-04-20,5.9,4.9,6.8,11.9,0.0,273.0,13.3,42.1,1007.8,0
2005-04-21,5.4,1.9,9.3,0.0,0.0,44.0,9.0,29.2,1017.1,564
2005-04-22,7.3,0.4,13.3,0.0,0.0,114.0,7.6,22.3,1016.8,810
2005-04-23,9.6,1.2,16.3,0.0,0.0,142.0,7.6,35.3,1013.4,474
2005-04-24,12.4,8.3,16.9,0.2,0.0,119.0,6.5,23.8,1010.8,120
2005-04-25,9.9,7.9,11.5,29.9,0.0,220.0,12.6,41.4,1008.1,0
2005-04-26,11.0,8.0,15.3,1.2,0.0,267.0,13.0,41.0,1015.5,156
2005-04-27,10.0,8.2,12.8,1.6,0.0,222.0,12.2,,1018.7,6
2005-04-28,12.2,6.5,17.6,0.0,0.0,294.0,7.6,25.2,1022.7,660
2005-04-29,14.7,11.7,18.1,0.6,0.0,132.0,8.3,29.2,1021.0,54
2005-04-30,17.8,11.5,23.9,0.0,0.0,117.0,7.9,25.9,1016.3,648
2005-05-01,19.7,11.2,26.8,0.0,0.0,227.0,7.9,30.2,1013.3,666
2005-05-02,21.5,12.6,29.4,0.0,0.0,202.0,6.8,24.8,1014.2,708
2005-05-03,16.8,12.3,21.1,4.1,0.0,238.0,10.8,56.9,1015.4,120
2005-05-04,12.6,9.5,18.1,3.7,0.0,255.0,15.8,51.1,1014.1,258
2005-05-05,10.1,8.2,13.9,9.4,0.0,272.0,11.5,38.2,1014.0,72
2005-05-06,7.8,5.7,10.7,8.5,0.0,256.0,16.2,49.7,1015.7,36
2005-05-07,8.3,4.9,11.8,10.4,0.0,251.0,19.1,66.2,1010.9,114
2005-05-08,7.0,4.1,11.1,6.9,0.0,272.0,14.8,54.7,1012.4,366
2005-05-09,6.7,4.4,10.2,2.7,0.0,233.0,11.2,36.7,1013.3,216
2005-05-10,7.9,2.0,13.1,0.0,0.0,335.0,7.6,33.1,1015.3,336
2005-05-11,8.5,3.8,13.4,0.0,0.0,304.0,9.4,32.8,1020.9,792
2005-05-12,9.8,1.9,16.0,0.0,0.0,70.0,13.0,39.6,1019.5,876
2005-05-13,12.7,5.0,19.2,0.0,0.0,75.0,9.7,26.3,1016.3,624
2005-05-14,14.3,7.7,21.6,2.2,0.0,313.0,10.1,55.8,1011.1,510
2005-05-15,13.5,9.5,17.1,0.0,0.0,260.0,15.8,54.4,1014.4,324
2005-05-16,11.6,7.0,17.2,6.4,0.0,29.0,10.8,40.0,1012.2,246
2005-05-17,12.2,8.2,16.8,1.1,0.0,291.0,9.7,30.2,1012.3,318
2005-05-18,9.0,5.5,10.3,14.2,0.0,346.0,10.4,30.2,1016.9,0
2005-05-19,10.0,4.1,16.0,0.0,0.0,35.0,6.8,25.9,1024.5,648
2005-05-20,14.7,5.3,21.8,0.0,0.0,93.0,7.6,20.9,1020.5,834
2005-05-21,17.3,10.1,24.9,15.7,0.0,184.0,8.3,52.6,1015.2,468
2005-05-22,16.1,13.3,19.9,12.5,0.0,312.0,7.2,21.6,1013.5,144
2005-05-23,12.1,9.7,13.9,6.7,0.0,284.0,10.8,40.7,1018.0,0
2005-05-24,13.3,8.5,18.7,0.0,0.0,146.0,7.2,19.8,1025.2,546
2005-05-25,16.4,7.8,23.3,0.0,0.0,113.0,7.2,22.7,1025.8,882
2005-05-26,18.7,9.6,26.2,0.0,0.0,81.0,7.6,24.8,1021.4,882
2005-05-27,20.9,11.8,28.5,0.0,0.0,84.0,6.1,21.2,1017.2,900
2005-05-28,22.4,13.1,30.6,0.0,0.0,55.0,6.1,22.0,1016.1,912
2005-05-29,23.8,15.6,30.7,0.0,0.0,124.0,7.9,31.3,1014.7,894
2005-05-30,20.2,10.7,27.4,9.6,0.0,261.0,14.4,50.4,1016.0,444
2005-05-31,12.7,8.5,16.6,0.0,0.0,287.0,9.4,27.7,1024.9,348
2005-06-01,14.4,9.6,19.4,0.0,0.0,333.0,7.2,27.0,1021.7,732
2005-06-02,15.9,8.2,22.4,0.0,0.0,11.0,6.1,24.8,1018.0,846
2005-06-03,20.7,10.8,27.6,4.0,0.0,104.0,8.3,51.8,1012.4,870
2005-06-04,15.4,12.3,18.8,10.0,0.0,243.0,11.5,38.2,1015.5,120
2005-06-05,14.4,11.2,18.0,0.8,0.0,269.0,11.9,40.3,1018.4,312
2005-06-06,13.4,11.1,17.1,5.7,0.0,254.0,10.8,39.2,1019.1,126
2005-06-07,9.8,7.9,12.1,0.0,0.0,313.0,13.7,41.4,1027.4,210
2005-06-08,10.7,6.4,15.1,0.0,0.0,326.0,9.4,29.2,1031.6,360
2005-06-09,10.8,8.2,14.2,0.1,0.0,13.0,9.0,33.8,1027.3,210
2005-06-10,12.9,8.2,17.4,0.0,0.0,284.0,9.0,32.4,1019.4,258
2005-06-11,13.9,10.8,18.1,2.8,0.0,265.0,10.4,34.2,1012.1,96
2005-06-12,12.9,8.5,18.2,3.6,0.0,22.0,6.8,24.1,1010.2,252
2005-06-13,16.6,12.0,23.6,3.0,0.0,195.0,10.4,64.1,1008.0,348
2005-06-14,18.1,12.7,23.6,63.8,0.0,54.0,9.4,52.2,1010.9,384
2005-06-15,17.2,14.0,21.7,1.3,0.0,283.0,9.4,28.1,1018.3,342
2005-06-16,20.2,14.5,25.1,0.0,0.0,306.0,7.2,19.1,1022.2,696
2005-06-17,19.9,16.3,23.5,0.9,0.0,279.0,9.0,28.8,1026.1,156
2005-06-18,19.7,15.2,24.0,0.0,0.0,307.0,7.2,21.6,1023.4,318
2005-06-19,18.8,11.3,25.1,0.0,0.0,59.0,9.0,26.6,1019.9,942
2005-06-20,20.8,11.9,27.4,0.0,0.0,85.0,7.2,25.2,1016.7,942
2005-06-21,22.9,14.5,29.5,0.0,0.0,286.0,6.1,23.8,1016.4,822
2005-06-22,23.7,18.0,28.3,0.0,0.0,275.0,10.8,32.8,1018.2,732
2005-06-23,22.2,14.9,28.5,0.0,0.0,29.0,7.2,25.9,1019.3,876
2005-06-24,24.8,15.7,31.8,0.0,0.0,85.0,7.9,23.0,1014.4,876
2005-06-25,25.3,20.7,30.9,0.0,0.0,258.0,13.7,54.4,1014.9,564
2005-06-26,22.9,19.5,27.4,0.0,0.0,307.0,8.6,26.3,1020.2,372
2005-06-27,24.1,18.1,29.8,0.0,0.0,354.0,6.8,29.5,1018.4,816
2005-06-28,25.2,19.6,31.1,0.0,0.0,265.0,7.6,40.3,1014.1,636
2005-06-29,21.7,16.4,27.6,7.2,0.0,213.0,9.0,76.3,1008.2,294
2005-06-30,19.8,16.2,24.0,16.3,0.0,256.0,14.0,40.3,1009.7,510
2005-07-01,15.3,13.4,18.7,8.1,0.0,258.0,14.4,51.5,1015.1,78
2005-07-02,16.3,13.4,19.9,1.8,0.0,259.0,11.2,32.8,1021.6,306
2005-07-03,20.4,13.6,26.0,0.0,0.0,107.0,7.9,27.0,1017.9,798
2005-07-04,20.2,12.1,29.3,18.9,0.0,95.0,10.4,78.8,1010.4,648
2005-07-05,12.1,10.7,14.1,10.0,0.0,229.0,9.4,41.8,1016.2,72
2005-07-06,15.3,9.7,20.9,0.4,0.0,230.0,10.8,37.4,1012.4,510
2005-07-07,13.7,10.9,17.2,7.3,0.0,239.0,12.6,37.8,1013.6,42
2005-07-08,13.6,10.6,17.9,2.4,0.0,172.0,6.5,21.6,1015.7,192
2005-07-09,15.9,9.2,22.2,0.0,0.0,72.0,6.8,29.5,1017.6,720
2005-07-10,15.3,13.6,20.1,27.0,0.0,307.0,7.6,49.7,1019.2,48
2005-07-11,16.1,13.7,21.3,2.9,0.0,321.0,9.4,49.7,1022.3,30
2005-07-12,18.0,14.3,23.3,4.6,0.0,272.0,7.2,24.8,1023.0,408
2005-07-13,19.5,12.6,25.8,0.0,0.0,102.0,6.8,30.2,1021.2,846
2005-07-14,21.3,14.9,27.4,0.0,0.0,254.0,6.1,22.7,1019.8,750
2005-07-15,22.8,13.4,30.0,0.0,0.0,232.0,8.3,38.9,1016.2,774
2005-07-16,22.4,17.9,29.0,4.3,0.0,249.0,11.9,59.0,1013.5,420
2005-07-17,22.5,16.9,28.7,0.0,0.0,270.0,10.8,40.0,1013.4,798
2005-07-18,21.3,15.7,30.4,5.3,0.0,123.0,9.0,74.5,1010.0,438
2005-07-19,17.7,15.4,22.0,1.9,0.0,246.0,15.8,45.7,1017.0,96
2005-07-20,18.2,12.8,22.6,6.1,0.0,256.0,15.8,50.0,1020.9,492
2005-07-21,16.6,12.4,21.4,0.0,0.0,257.0,15.1,45.0,1017.4,396
2005-07-22,16.8,13.9,20.8,0.1,0.0,277.0,13.7,42.5,1012.6,390
2005-07-23,16.9,14.3,20.9,0.3,0.0,274.0,9.0,30.6,1010.7,294
2005-07-24,18.7,14.9,23.1,2.8,0.0,228.0,7.2,26.6,1010.1,102
2005-07-25,18.3,15.9,20.8,8.5,0.0,184.0,7.9,37.1,1010.0,72
2005-07-26,20.4,16.9,25.7,0.0,0.0,236.0,7.2,23.4,1011.9,444
2005-07-27,23.9,15.0,31.5,0.0,0.0,146.0,5.8,20.5,1011.7,852
2005-07-28,26.1,17.5,33.5,0.0,0.0,86.0,6.8,27.7,1011.7,846
2005-07-29,24.8,18.8,32.8,18.9,0.0,258.0,7.9,90.4,1011.3,612
2005-07-30,19.0,16.4,22.3,5.9,0.0,263.0,7.9,28.4,1015.1,6
2005-07-31,18.2,16.2,20.6,0.0,0.0,215.0,6.1,17.3,1015.5,24
2005-08-01,19.4,13.6,24.5,1.0,0.0,10.0,8.3,27.4,1015.8,516
2005-08-02,18.0,15.4,20.9,8.9,0.0,11.0,8.3,32.4,1014.8,18
2005-08-03,14.8,13.9,15.8,2.6,0.0,274.0,11.9,31.7,1018.8,0
2005-08-04,16.2,13.5,19.8,0.0,0.0,288.0,12.2,37.4,1023.1,420
2005-08-05,17.6,11.3,22.9,8.9,0.0,235.0,7.9,37.8,1020.6,576
2005-08-06,15.2,12.8,18.4,2.1,0.0,276.0,13.3,35.6,1016.5,174
2005-08-07,12.5,9.7,17.2,5.8,0.0,267.0,12.6,43.6,1013.3,180
2005-08-08,11.7,9.2,15.4,6.1,0.0,255.0,10.4,42.1,1016.2,258
2005-08-09,14.6,8.8,21.2,0.0,0.0,262.0,9.7,34.6,1014.6,750
2005-08-10,15.9,9.8,22.3,0.0,0.0,277.0,9.4,39.6,1012.7,552
2005-08-11,17.0,11.6,22.1,0.0,0.0,276.0,8.6,38.2,1013.4,762
2005-08-12,18.1,10.1,24.8,1.0,0.0,230.0,7.2,41.0,1013.8,750
2005-08-13,17.2,14.3,21.2,0.0,0.0,280.0,10.4,31.7,1017.2,366
2005-08-14,15.7,11.0,21.3,7.8,0.0,213.0,12.2,47.9,1014.7,240
2005-08-15,12.6,10.7,17.2,9.5,0.0,260.0,11.5,36.0,1017.5,24
2005-08-16,13.2,12.3,14.6,5.9,0.0,291.0,8.3,24.8,1019.6,0
2005-08-17,15.8,12.9,19.9,0.0,0.0,60.0,8.6,29.5,1019.1,258
2005-08-18,17.8,11.5,24.2,0.0,0.0,86.0,10.8,36.0,1015.3,612
2005-08-19,19.3,12.3,26.2,9.4,0.0,303.0,5.4,19.8,1014.4,636
2005-08-20,16.0,14.8,17.7,2.4,0.0,213.0,6.5,33.5,1017.2,0
2005-08-21,16.3,14.4,19.2,14.0,0.0,16.0,7.9,29.9,1012.0,24
2005-08-22,16.4,15.6,18.1,42.9,0.0,1.0,9.0,25.6,1007.7,0
2005-08-23,14.6,12.6,15.8,21.2,0.0,291.0,13.0,43.6,1011.8,0
2005-08-24,16.8,12.6,22.2,0.0,0.0,241.0,7.2,19.1,1013.9,276
2005-08-25,18.3,14.2,23.3,0.4,0.0,216.0,9.7,41.0,1010.0,174
2005-08-26,16.7,13.2,20.3,0.0,0.0,268.0,7.9,42.8,1017.2,156
2005-08-27,17.2,12.0,22.4,0.0,0.0,39.0,6.8,27.4,1017.2,558
2005-08-28,17.7,14.1,23.6,0.1,0.0,345.0,6.1,22.0,1019.8,300
2005-08-29,18.9,12.6,25.9,0.0,0.0,86.0,8.6,29.5,1022.4,780
2005-08-30,20.0,13.5,26.6,0.0,0.0,50.0,7.6,28.1,1022.8,756
2005-08-31,20.0,14.3,26.9,0.0,0.0,76.0,6.8,21.6,1017.3,552
2005-09-01,22.1,15.4,29.4,0.0,0.0,278.0,5.8,21.2,1015.4,672
2005-09-02,21.2,17.6,26.5,0.0,0.0,279.0,7.9,26.3,1021.6,486
2005-09-03,19.9,16.1,25.1,0.0,0.0,36.0,7.6,29.9,1024.6,324
2005-09-04,17.6,13.3,23.4,0.0,0.0,81.0,10.4,33.1,1023.3,468
2005-09-05,17.8,10.7,25.5,0.0,0.0,82.0,8.6,26.6,1016.9,738
2005-09-06,18.5,11.4,26.3,0.0,0.0,50.0,6.5,31.7,1012.3,750
2005-09-07,19.7,11.8,28.1,0.0,0.0,112.0,6.5,23.8,1012.2,744
2005-09-08,21.2,14.5,28.4,0.0,0.0,143.0,8.6,30.2,1014.5,726
2005-09-09,20.9,14.5,28.1,0.4,0.0,99.0,8.6,39.2,1009.4,450
2005-09-10,17.5,16.3,19.3,2.5,0.0,249.0,10.4,31.0,1010.3,18
2005-09-11,17.6,15.4,21.4,46.8,0.0,277.0,7.2,21.2,1008.8,102
2005-09-12,15.5,13.1,18.7,4.8,0.0,260.0,7.9,34.9,1014.2,210
2005-09-13,15.1,13.1,16.5,9.6,0.0,278.0,6.8,20.2,1022.7,0
2005-09-14,15.3,11.0,19.2,0.0,0.0,274.0,6.8,22.0,1024.0,84
2005-09-15,17.3,13.7,21.7,0.0,0.0,251.0,11.9,36.0,1018.7,216
2005-09-16,17.4,10.1,23.5,4.6,0.0,252.0,16.2,52.6,1006.7,480
2005-09-17,9.4,8.3,10.8,1.2,0.0,353.0,9.4,27.0,1016.7,0
2005-09-18,9.8,7.8,12.6,0.0,0.0,58.0,13.7,46.4,1023.2,156
2005-09-19,9.9,6.6,14.3,0.0,0.0,80.0,12.6,39.6,1022.6,420
2005-09-20,10.9,6.9,16.5,0.0,0.0,296.0,4.7,18.0,1023.0,342
2005-09-21,11.3,6.2,16.9,0.0,0.0,55.0,9.4,33.1,1021.9,540
2005-09-22,12.0,5.8,19.2,0.0,0.0,68.0,6.1,21.6,1020.1,678
2005-09-23,14.6,8.8,21.7,0.0,0.0,185.0,5.0,18.0,1017.9,648
2005-09-24,15.6,10.2,22.2,0.0,0.0,240.0,6.8,23.0,1017.7,624
2005-09-25,14.7,7.8,22.4,0.0,0.0,144.0,4.7,15.1,1015.3,666
2005-09-26,16.0,10.9,21.0,0.2,0.0,255.0,7.6,32.0,1019.8,534
2005-09-27,14.2,13.3,15.4,3.1,0.0,148.0,5.8,33.8,1022.1,0
2005-09-28,15.0,10.7,19.2,6.6,0.0,253.0,8.6,27.7,1021.2,150
2005-09-29,11.8,8.2,15.2,3.6,0.0,243.0,11.9,48.2,1020.0,12
2005-09-30,10.0,6.7,14.9,0.0,0.0,254.0,10.1,27.7,1025.1,348
2005-10-01,11.3,9.2,14.3,15.3,0.0,195.0,7.2,22.0,1017.4,0
2005-10-02,9.7,8.3,12.0,20.6,0.0,287.0,12.2,30.6,1017.4,0
2005-10-03,9.5,7.3,11.4,2.5,0.0,52.0,7.2,34.2,1021.6,0
2005-10-04,13.8,11.1,17.9,0.1,0.0,76.0,9.4,36.4,1018.9,42
2005-10-05,14.4,11.4,18.3,0.1,0.0,84.0,8.3,38.2,1020.6,126
2005-10-06,13.6,8.6,20.2,0.0,0.0,74.0,7.9,32.0,1020.6,606
2005-10-07,13.8,9.1,20.1,0.0,0.0,102.0,8.3,30.2,1019.4,378
